firstName,lastName,personId,gameId,gameDateTimeEst,playerteamCity,playerteamName,opponentteamCity,opponentteamName,gameType,gameLabel,gameSubLabel,seriesGameNumber,win,home,numMinutes,points,assists,blocks,steals,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,reboundsDefensive,reboundsOffensive,reboundsTotal,foulsPersonal,turnovers,plusMinusPoints,season,playerName
LeBron,James,2544,20600932,2007-03-10 20:30:00,Cleveland,Cavaliers,Milwaukee,Bucks,Regular Season,,,,1,0,36.0,32.0,9.0,1.0,3.0,22.0,12.0,0.545,6.0,4.0,0.667,4.0,4.0,1.0,8.0,0.0,8.0,5.0,6.0,15.0,2006-07,LeBron James
LeBron,James,2544,20600912,2007-03-07 19:30:00,Cleveland,Cavaliers,Detroit,Pistons,Regular Season,,,,1,0,50.0,41.0,8.0,1.0,3.0,31.0,17.0,0.548,3.0,1.0,0.333,8.0,6.0,0.75,5.0,2.0,7.0,4.0,4.0,8.0,2006-07,LeBron James
LeBron,James,2544,20600895,2007-03-05 19:00:00,Cleveland,Cavaliers,Houston,Rockets,Regular Season,,,,1,1,41.0,32.0,8.0,0.0,0.0,24.0,12.0,0.5,6.0,3.0,0.5,9.0,5.0,0.556,11.0,1.0,12.0,2.0,3.0,-1.0,2006-07,LeBron James
LeBron,James,2544,20600881,2007-03-03 19:30:00,Cleveland,Cavaliers,Toronto,Raptors,Regular Season,,,,1,1,37.0,36.0,6.0,3.0,0.0,20.0,10.0,0.5,3.0,1.0,0.333,17.0,15.0,0.882,3.0,2.0,5.0,1.0,2.0,23.0,2006-07,LeBron James
LeBron,James,2544,20600865,2007-03-01 20:00:00,Cleveland,Cavaliers,Dallas,Mavericks,Regular Season,,,,0,0,39.0,39.0,5.0,0.0,0.0,27.0,17.0,0.63,4.0,1.0,0.25,8.0,4.0,0.5,3.0,0.0,3.0,2.0,2.0,-2.0,2006-07,LeBron James
LeBron,James,2544,20600850,2007-02-27 19:00:00,Cleveland,Cavaliers,Oklahoma City,Hornets,Regular Season,,,,1,1,42.0,35.0,8.0,1.0,2.0,22.0,14.0,0.636,4.0,3.0,0.75,7.0,4.0,0.571,4.0,1.0,5.0,1.0,4.0,16.0,2006-07,LeBron James
LeBron,James,2544,20600835,2007-02-25 15:30:00,Cleveland,Cavaliers,Miami,Heat,Regular Season,,,,0,0,41.0,29.0,7.0,1.0,0.0,22.0,10.0,0.455,5.0,2.0,0.4,12.0,7.0,0.583,3.0,0.0,3.0,2.0,2.0,6.0,2006-07,LeBron James
LeBron,James,2544,20600812,2007-02-22 19:00:00,Cleveland,Cavaliers,Chicago,Bulls,Regular Season,,,,0,1,42.0,29.0,2.0,0.0,3.0,28.0,13.0,0.464,4.0,1.0,0.25,8.0,2.0,0.25,4.0,3.0,7.0,1.0,3.0,3.0,2006-07,LeBron James
LeBron,James,2544,20600800,2007-02-21 19:00:00,Cleveland,Cavaliers,Toronto,Raptors,Regular Season,,,,1,0,36.0,29.0,2.0,1.0,1.0,25.0,12.0,0.48,1.0,0.0,0.0,5.0,5.0,1.0,4.0,0.0,4.0,3.0,3.0,5.0,2006-07,LeBron James
LeBron,James,2544,20600789,2007-02-15 22:30:00,Cleveland,Cavaliers,Los Angeles,Lakers,Regular Season,,,,1,0,39.0,38.0,3.0,0.0,3.0,16.0,10.0,0.625,1.0,0.0,0.0,22.0,18.0,0.818,4.0,0.0,4.0,4.0,3.0,4.0,2006-07,LeBron James
LeBron,James,2544,20600784,2007-02-14 21:00:00,Cleveland,Cavaliers,Utah,Jazz,Regular Season,,,,0,0,42.0,23.0,4.0,3.0,1.0,25.0,9.0,0.36,3.0,0.0,0.0,9.0,5.0,0.556,7.0,3.0,10.0,2.0,0.0,10.0,2006-07,LeBron James
LeBron,James,2544,20600759,2007-02-11 15:30:00,Cleveland,Cavaliers,Los Angeles,Lakers,Regular Season,,,,1,1,38.0,18.0,5.0,1.0,1.0,16.0,5.0,0.313,2.0,0.0,0.0,12.0,8.0,0.667,7.0,1.0,8.0,3.0,1.0,3.0,2006-07,LeBron James
LeBron,James,2544,20600744,2007-02-09 20:00:00,Cleveland,Cavaliers,Miami,Heat,Regular Season,,,,1,1,41.0,29.0,6.0,0.0,0.0,22.0,12.0,0.545,4.0,1.0,0.25,8.0,4.0,0.5,6.0,1.0,7.0,1.0,2.0,22.0,2006-07,LeBron James
LeBron,James,2544,20600729,2007-02-07 19:00:00,Cleveland,Cavaliers,Los Angeles,Clippers,Regular Season,,,,1,1,36.0,11.0,3.0,1.0,1.0,13.0,4.0,0.308,2.0,1.0,0.5,2.0,2.0,1.0,7.0,0.0,7.0,1.0,2.0,15.0,2006-07,LeBron James
LeBron,James,2544,20600711,2007-02-04 14:30:00,Cleveland,Cavaliers,Detroit,Pistons,Regular Season,,,,0,1,43.0,21.0,6.0,0.0,2.0,22.0,9.0,0.409,4.0,1.0,0.25,3.0,2.0,0.667,5.0,0.0,5.0,2.0,3.0,-12.0,2006-07,LeBron James
LeBron,James,2544,20600694,2007-02-02 19:30:00,Cleveland,Cavaliers,Charlotte,Bobcats,Regular Season,,,,1,1,35.0,18.0,3.0,0.0,2.0,13.0,7.0,0.538,1.0,0.0,0.0,8.0,4.0,0.5,9.0,1.0,10.0,1.0,1.0,17.0,2006-07,LeBron James
LeBron,James,2544,20600687,2007-02-01 20:00:00,Cleveland,Cavaliers,Miami,Heat,Regular Season,,,,0,0,35.0,17.0,9.0,0.0,1.0,18.0,6.0,0.333,7.0,2.0,0.286,8.0,3.0,0.375,5.0,1.0,6.0,4.0,2.0,-12.0,2006-07,LeBron James
LeBron,James,2544,20600655,2007-01-28 13:00:00,Cleveland,Cavaliers,Phoenix,Suns,Regular Season,,,,0,1,42.0,30.0,5.0,0.0,2.0,22.0,12.0,0.545,6.0,3.0,0.5,6.0,3.0,0.5,7.0,2.0,9.0,2.0,3.0,-8.0,2006-07,LeBron James
LeBron,James,2544,20600623,2007-01-24 19:00:00,Cleveland,Cavaliers,Philadelphia,76ers,Regular Season,,,,0,1,53.0,39.0,5.0,0.0,1.0,26.0,14.0,0.538,8.0,3.0,0.375,13.0,8.0,0.615,8.0,2.0,10.0,2.0,4.0,-8.0,2006-07,LeBron James
LeBron,James,2544,20600607,2007-01-22 19:00:00,Cleveland,Cavaliers,Orlando,Magic,Regular Season,,,,0,1,43.0,18.0,5.0,0.0,3.0,15.0,6.0,0.4,3.0,0.0,0.0,13.0,6.0,0.462,4.0,0.0,4.0,2.0,2.0,-2.0,2006-07,LeBron James
LeBron,James,2544,20600601,2007-01-20 22:30:00,Cleveland,Cavaliers,Golden State,Warriors,Regular Season,,,,1,0,45.0,32.0,5.0,0.0,4.0,22.0,14.0,0.636,7.0,2.0,0.286,5.0,2.0,0.4,7.0,0.0,7.0,2.0,9.0,5.0,2006-07,LeBron James
LeBron,James,2544,20600590,2007-01-19 22:30:00,Cleveland,Cavaliers,Denver,Nuggets,Regular Season,,,,0,0,43.0,30.0,10.0,0.0,2.0,23.0,9.0,0.391,1.0,0.0,0.0,14.0,12.0,0.857,8.0,2.0,10.0,2.0,3.0,-3.0,2006-07,LeBron James
LeBron,James,2544,20600577,2007-01-17 22:00:00,Cleveland,Cavaliers,Portland,Trail Blazers,Regular Season,,,,0,0,35.0,23.0,2.0,0.0,1.0,21.0,8.0,0.381,4.0,1.0,0.25,13.0,6.0,0.462,3.0,3.0,6.0,0.0,4.0,-24.0,2006-07,LeBron James
LeBron,James,2544,20600567,2007-01-16 22:00:00,Cleveland,Cavaliers,Seattle,SuperSonics,Regular Season,,,,0,0,43.0,30.0,8.0,1.0,2.0,21.0,8.0,0.381,7.0,1.0,0.143,15.0,13.0,0.867,6.0,1.0,7.0,0.0,4.0,-7.0,2006-07,LeBron James
LeBron,James,2544,20600551,2007-01-13 22:30:00,Cleveland,Cavaliers,Los Angeles,Clippers,Regular Season,,,,1,0,42.0,28.0,6.0,0.0,1.0,23.0,10.0,0.435,1.0,0.0,0.0,8.0,8.0,1.0,5.0,1.0,6.0,4.0,2.0,14.0,2006-07,LeBron James
LeBron,James,2544,20600529,2007-01-11 22:30:00,Cleveland,Cavaliers,Phoenix,Suns,Regular Season,,,,0,0,38.0,34.0,6.0,0.0,1.0,28.0,15.0,0.536,9.0,3.0,0.333,2.0,1.0,0.5,4.0,2.0,6.0,2.0,5.0,-20.0,2006-07,LeBron James
LeBron,James,2544,20600515,2007-01-09 22:00:00,Cleveland,Cavaliers,Sacramento,Kings,Regular Season,,,,1,0,43.0,34.0,7.0,1.0,2.0,26.0,14.0,0.538,7.0,3.0,0.429,3.0,3.0,1.0,3.0,1.0,4.0,3.0,3.0,13.0,2006-07,LeBron James
LeBron,James,2544,20600492,2007-01-06 19:30:00,Cleveland,Cavaliers,New Jersey,Nets,Regular Season,,,,1,1,44.0,19.0,4.0,3.0,3.0,21.0,9.0,0.429,3.0,1.0,0.333,0.0,0.0,0.0,13.0,0.0,13.0,4.0,5.0,4.0,2006-07,LeBron James
LeBron,James,2544,20600486,2007-01-05 20:30:00,Cleveland,Cavaliers,Milwaukee,Bucks,Regular Season,,,,1,0,42.0,8.0,9.0,0.0,1.0,13.0,3.0,0.231,4.0,0.0,0.0,2.0,2.0,1.0,5.0,0.0,5.0,1.0,2.0,9.0,2006-07,LeBron James
LeBron,James,2544,20600469,2007-01-03 19:30:00,Cleveland,Cavaliers,Boston,Celtics,Regular Season,,,,1,0,44.0,32.0,4.0,1.0,3.0,20.0,11.0,0.55,3.0,2.0,0.667,10.0,8.0,0.8,5.0,1.0,6.0,0.0,3.0,3.0,2006-07,LeBron James
LeBron,James,2544,20600461,2007-01-02 19:00:00,Cleveland,Cavaliers,San Antonio,Spurs,Regular Season,,,,1,1,40.0,19.0,5.0,0.0,2.0,17.0,7.0,0.412,1.0,0.0,0.0,11.0,5.0,0.455,5.0,0.0,5.0,1.0,3.0,6.0,2006-07,LeBron James
LeBron,James,2544,20600446,2006-12-30 20:30:00,Cleveland,Cavaliers,Chicago,Bulls,Regular Season,,,,0,0,40.0,33.0,3.0,0.0,1.0,26.0,15.0,0.577,4.0,3.0,0.75,3.0,0.0,0.0,7.0,2.0,9.0,4.0,5.0,6.0,2006-07,LeBron James
LeBron,James,2544,20600433,2006-12-29 19:30:00,Cleveland,Cavaliers,Milwaukee,Bucks,Regular Season,,,,1,1,44.0,32.0,5.0,1.0,1.0,21.0,11.0,0.524,6.0,2.0,0.333,13.0,8.0,0.615,3.0,1.0,4.0,5.0,3.0,11.0,2006-07,LeBron James
LeBron,James,2544,20600417,2006-12-27 19:00:00,Cleveland,Cavaliers,Atlanta,Hawks,Regular Season,,,,1,0,39.0,27.0,3.0,2.0,1.0,25.0,10.0,0.4,2.0,1.0,0.5,8.0,6.0,0.75,8.0,1.0,9.0,1.0,1.0,23.0,2006-07,LeBron James
LeBron,James,2544,20600396,2006-12-23 19:30:00,Cleveland,Cavaliers,Orlando,Magic,Regular Season,,,,1,1,42.0,32.0,1.0,0.0,0.0,21.0,13.0,0.619,3.0,2.0,0.667,10.0,4.0,0.4,7.0,0.0,7.0,1.0,7.0,3.0,2006-07,LeBron James
LeBron,James,2544,20600377,2006-12-21 20:00:00,Cleveland,Cavaliers,Detroit,Pistons,Regular Season,,,,0,1,43.0,26.0,5.0,0.0,2.0,20.0,9.0,0.45,1.0,0.0,0.0,8.0,8.0,1.0,8.0,2.0,10.0,1.0,1.0,-20.0,2006-07,LeBron James
LeBron,James,2544,20600369,2006-12-20 20:00:00,Cleveland,Cavaliers,New Jersey,Nets,Regular Season,,,,0,0,40.0,37.0,8.0,1.0,2.0,22.0,10.0,0.455,3.0,1.0,0.333,21.0,16.0,0.762,1.0,0.0,1.0,4.0,3.0,8.0,2006-07,LeBron James
LeBron,James,2544,20600343,2006-12-16 19:00:00,Cleveland,Cavaliers,Orlando,Magic,Regular Season,,,,0,0,41.0,29.0,5.0,1.0,0.0,19.0,10.0,0.526,5.0,2.0,0.4,9.0,7.0,0.778,4.0,1.0,5.0,4.0,4.0,-7.0,2006-07,LeBron James
LeBron,James,2544,20600333,2006-12-15 19:30:00,Cleveland,Cavaliers,Seattle,SuperSonics,Regular Season,,,,1,1,33.0,22.0,7.0,0.0,1.0,14.0,9.0,0.643,3.0,2.0,0.667,3.0,2.0,0.667,9.0,0.0,9.0,3.0,4.0,22.0,2006-07,LeBron James
LeBron,James,2544,20600317,2006-12-13 19:00:00,Cleveland,Cavaliers,Charlotte,Bobcats,Regular Season,,,,1,1,41.0,22.0,7.0,1.0,1.0,17.0,6.0,0.353,2.0,0.0,0.0,11.0,10.0,0.909,7.0,1.0,8.0,1.0,6.0,3.0,2006-07,LeBron James
LeBron,James,2544,20600305,2006-12-11 20:00:00,Cleveland,Cavaliers,Oklahoma City,Hornets,Regular Season,,,,0,0,41.0,15.0,6.0,0.0,4.0,18.0,7.0,0.389,3.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,7.0,1.0,3.0,-4.0,2006-07,LeBron James
LeBron,James,2544,20600290,2006-12-09 19:30:00,Cleveland,Cavaliers,Indiana,Pacers,Regular Season,,,,1,1,31.0,27.0,6.0,1.0,1.0,16.0,11.0,0.688,3.0,1.0,0.333,6.0,4.0,0.667,7.0,0.0,7.0,0.0,3.0,28.0,2006-07,LeBron James
LeBron,James,2544,20600262,2006-12-06 19:00:00,Cleveland,Cavaliers,Toronto,Raptors,Regular Season,,,,1,1,40.0,26.0,10.0,0.0,1.0,18.0,11.0,0.611,2.0,1.0,0.5,5.0,3.0,0.6,5.0,1.0,6.0,1.0,4.0,2.0,2006-07,LeBron James
LeBron,James,2544,20600239,2006-12-02 20:30:00,Cleveland,Cavaliers,Houston,Rockets,Regular Season,,,,0,0,35.0,21.0,4.0,0.0,0.0,22.0,7.0,0.318,6.0,2.0,0.333,7.0,5.0,0.714,4.0,1.0,5.0,2.0,3.0,-13.0,2006-07,LeBron James
LeBron,James,2544,20600226,2006-12-01 19:30:00,Cleveland,Cavaliers,Atlanta,Hawks,Regular Season,,,,1,0,42.0,31.0,8.0,2.0,3.0,23.0,12.0,0.522,3.0,1.0,0.333,10.0,6.0,0.6,5.0,2.0,7.0,4.0,4.0,8.0,2006-07,LeBron James
LeBron,James,2544,20600214,2006-11-29 19:00:00,Cleveland,Cavaliers,New York,Knicks,Regular Season,,,,0,1,41.0,27.0,6.0,1.0,0.0,22.0,10.0,0.455,5.0,0.0,0.0,11.0,7.0,0.636,6.0,1.0,7.0,1.0,5.0,-4.0,2006-07,LeBron James
LeBron,James,2544,20600188,2006-11-25 19:30:00,Cleveland,Cavaliers,Philadelphia,76ers,Regular Season,,,,1,1,40.0,25.0,11.0,1.0,0.0,20.0,10.0,0.5,4.0,1.0,0.25,7.0,4.0,0.571,4.0,0.0,4.0,4.0,7.0,2.0,2006-07,LeBron James
LeBron,James,2544,20600176,2006-11-24 20:00:00,Cleveland,Cavaliers,Indiana,Pacers,Regular Season,,,,0,0,42.0,30.0,5.0,0.0,1.0,14.0,6.0,0.429,2.0,2.0,1.0,20.0,16.0,0.8,6.0,1.0,7.0,6.0,3.0,1.0,2006-07,LeBron James
LeBron,James,2544,20600158,2006-11-22 19:00:00,Cleveland,Cavaliers,Toronto,Raptors,Regular Season,,,,0,0,39.0,30.0,8.0,0.0,4.0,24.0,11.0,0.458,7.0,2.0,0.286,9.0,6.0,0.667,10.0,0.0,10.0,1.0,2.0,-7.0,2006-07,LeBron James
LeBron,James,2544,20600152,2006-11-21 19:00:00,Cleveland,Cavaliers,Memphis,Grizzlies,Regular Season,,,,1,1,41.0,15.0,9.0,1.0,3.0,21.0,7.0,0.333,5.0,1.0,0.2,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,2006-07,LeBron James
LeBron,James,2544,20600129,2006-11-18 19:00:00,Cleveland,Cavaliers,Washington,Wizards,Regular Season,,,,0,0,33.0,20.0,4.0,0.0,2.0,20.0,8.0,0.4,1.0,0.0,0.0,5.0,4.0,0.8,3.0,2.0,5.0,2.0,3.0,-22.0,2006-07,LeBron James
LeBron,James,2544,20600122,2006-11-17 19:30:00,Cleveland,Cavaliers,Minnesota,Timberwolves,Regular Season,,,,1,1,40.0,37.0,6.0,2.0,1.0,24.0,12.0,0.5,5.0,2.0,0.4,14.0,11.0,0.786,7.0,2.0,9.0,1.0,4.0,12.0,2006-07,LeBron James
LeBron,James,2544,20600109,2006-11-15 19:00:00,Cleveland,Cavaliers,Portland,Trail Blazers,Regular Season,,,,1,1,38.0,32.0,7.0,1.0,2.0,15.0,10.0,0.667,6.0,3.0,0.5,11.0,9.0,0.818,7.0,0.0,7.0,2.0,4.0,16.0,2006-07,LeBron James
LeBron,James,2544,20600099,2006-11-13 19:30:00,Cleveland,Cavaliers,New York,Knicks,Regular Season,,,,1,0,41.0,29.0,6.0,1.0,2.0,19.0,10.0,0.526,4.0,3.0,0.75,9.0,6.0,0.667,4.0,0.0,4.0,2.0,3.0,10.0,2006-07,LeBron James
LeBron,James,2544,20600083,2006-11-11 19:30:00,Cleveland,Cavaliers,Boston,Celtics,Regular Season,,,,1,1,43.0,38.0,5.0,0.0,3.0,17.0,9.0,0.529,4.0,1.0,0.25,23.0,19.0,0.826,7.0,1.0,8.0,4.0,2.0,6.0,2006-07,LeBron James
LeBron,James,2544,20600069,2006-11-09 20:00:00,Cleveland,Cavaliers,Chicago,Bulls,Regular Season,,,,1,1,37.0,19.0,12.0,2.0,3.0,13.0,6.0,0.462,1.0,0.0,0.0,8.0,7.0,0.875,4.0,0.0,4.0,0.0,3.0,26.0,2006-07,LeBron James
LeBron,James,2544,20600052,2006-11-07 19:00:00,Cleveland,Cavaliers,Atlanta,Hawks,Regular Season,,,,0,1,47.0,34.0,6.0,1.0,2.0,26.0,13.0,0.5,8.0,3.0,0.375,11.0,5.0,0.455,7.0,0.0,7.0,1.0,2.0,-3.0,2006-07,LeBron James
LeBron,James,2544,20600032,2006-11-04 19:00:00,Cleveland,Cavaliers,Charlotte,Bobcats,Regular Season,,,,0,0,38.0,16.0,7.0,1.0,0.0,13.0,3.0,0.231,3.0,1.0,0.333,10.0,9.0,0.9,5.0,4.0,9.0,0.0,2.0,-3.0,2006-07,LeBron James
LeBron,James,2544,20600025,2006-11-03 20:00:00,Cleveland,Cavaliers,San Antonio,Spurs,Regular Season,,,,1,0,41.0,35.0,4.0,1.0,1.0,26.0,14.0,0.538,2.0,1.0,0.5,11.0,6.0,0.545,9.0,1.0,10.0,3.0,2.0,6.0,2006-07,LeBron James
LeBron,James,2544,20600009,2006-11-01 20:00:00,Cleveland,Cavaliers,Washington,Wizards,Regular Season,,,,1,1,40.0,26.0,5.0,2.0,0.0,24.0,11.0,0.458,4.0,2.0,0.5,6.0,2.0,0.333,7.0,3.0,10.0,2.0,5.0,3.0,2006-07,LeBron James
LeBron,James,2544,40500207,2006-05-21 15:30:00,Cleveland,Cavaliers,Detroit,Pistons,Playoffs,East - Conf. Semifinals,,7.0,0,0,46.0,27.0,2.0,0.0,1.0,24.0,11.0,0.458,4.0,0.0,0.0,8.0,5.0,0.625,5.0,3.0,8.0,2.0,3.0,-16.0,2005-06,LeBron James
LeBron,James,2544,40500206,2006-05-19 19:00:00,Cleveland,Cavaliers,Detroit,Pistons,Playoffs,East - Conf. Semifinals,,6.0,0,1,47.0,32.0,5.0,1.0,1.0,20.0,8.0,0.4,5.0,1.0,0.2,18.0,15.0,0.833,11.0,0.0,11.0,2.0,7.0,-2.0,2005-06,LeBron James
LeBron,James,2544,40500205,2006-05-17 19:00:00,Cleveland,Cavaliers,Detroit,Pistons,Playoffs,East - Conf. Semifinals,,5.0,1,0,46.0,32.0,5.0,1.0,2.0,30.0,13.0,0.433,4.0,1.0,0.25,7.0,5.0,0.714,2.0,3.0,5.0,3.0,2.0,2.0,2005-06,LeBron James
LeBron,James,2544,40500204,2006-05-15 19:00:00,Cleveland,Cavaliers,Detroit,Pistons,Playoffs,East - Conf. Semifinals,,4.0,1,1,48.0,22.0,9.0,2.0,2.0,23.0,8.0,0.348,2.0,1.0,0.5,10.0,5.0,0.5,7.0,1.0,8.0,3.0,8.0,2.0,2005-06,LeBron James
LeBron,James,2544,40500203,2006-05-13 17:00:00,Cleveland,Cavaliers,Detroit,Pistons,Playoffs,East - Conf. Semifinals,,3.0,1,1,48.0,21.0,10.0,1.0,4.0,18.0,9.0,0.5,4.0,1.0,0.25,2.0,2.0,1.0,10.0,0.0,10.0,2.0,4.0,9.0,2005-06,LeBron James
LeBron,James,2544,40500202,2006-05-09 19:00:00,Cleveland,Cavaliers,Detroit,Pistons,Playoffs,East - Conf. Semifinals,,2.0,0,0,47.0,30.0,7.0,0.0,0.0,23.0,11.0,0.478,5.0,2.0,0.4,8.0,6.0,0.75,12.0,2.0,14.0,4.0,3.0,-4.0,2005-06,LeBron James
LeBron,James,2544,40500201,2006-05-07 15:30:00,Cleveland,Cavaliers,Detroit,Pistons,Playoffs,East - Conf. Semifinals,,1.0,0,0,36.0,22.0,4.0,0.0,0.0,18.0,9.0,0.5,5.0,2.0,0.4,2.0,2.0,1.0,3.0,1.0,4.0,3.0,4.0,-31.0,2005-06,LeBron James
LeBron,James,2544,40500136,2006-05-05 20:00:00,Cleveland,Cavaliers,Washington,Wizards,Playoffs,East - First Round,,6.0,1,0,53.0,32.0,7.0,1.0,2.0,25.0,15.0,0.6,6.0,1.0,0.167,3.0,1.0,0.333,7.0,0.0,7.0,4.0,5.0,1.0,2005-06,LeBron James
LeBron,James,2544,40500135,2006-05-03 20:30:00,Cleveland,Cavaliers,Washington,Wizards,Playoffs,East - First Round,,5.0,1,1,46.0,45.0,6.0,0.0,2.0,23.0,14.0,0.609,1.0,0.0,0.0,18.0,17.0,0.944,2.0,5.0,7.0,5.0,4.0,-4.0,2005-06,LeBron James
LeBron,James,2544,40500134,2006-04-30 19:30:00,Cleveland,Cavaliers,Washington,Wizards,Playoffs,East - First Round,,4.0,0,0,45.0,38.0,5.0,0.0,0.0,23.0,13.0,0.565,12.0,7.0,0.583,7.0,5.0,0.714,5.0,1.0,6.0,5.0,7.0,-16.0,2005-06,LeBron James
LeBron,James,2544,40500133,2006-04-28 20:00:00,Cleveland,Cavaliers,Washington,Wizards,Playoffs,East - First Round,,3.0,1,0,47.0,41.0,3.0,0.0,2.0,28.0,16.0,0.571,5.0,3.0,0.6,9.0,6.0,0.667,4.0,1.0,5.0,3.0,4.0,1.0,2005-06,LeBron James
LeBron,James,2544,40500132,2006-04-25 19:00:00,Cleveland,Cavaliers,Washington,Wizards,Playoffs,East - First Round,,2.0,0,1,43.0,26.0,2.0,3.0,2.0,25.0,7.0,0.28,6.0,1.0,0.167,15.0,11.0,0.733,7.0,2.0,9.0,5.0,10.0,-2.0,2005-06,LeBron James
LeBron,James,2544,40500131,2006-04-22 15:00:00,Cleveland,Cavaliers,Washington,Wizards,Playoffs,East - First Round,,1.0,1,1,47.0,32.0,11.0,0.0,0.0,27.0,12.0,0.444,4.0,1.0,0.25,11.0,7.0,0.636,8.0,3.0,11.0,3.0,4.0,11.0,2005-06,LeBron James
LeBron,James,2544,20501197,2006-04-16 18:00:00,Cleveland,Cavaliers,Washington,Wizards,Regular Season,,,,0,0,29.0,17.0,4.0,1.0,1.0,16.0,8.0,0.5,0.0,0.0,0.0,2.0,1.0,0.5,5.0,0.0,5.0,2.0,3.0,-17.0,2005-06,LeBron James
LeBron,James,2544,20501167,2006-04-12 20:00:00,Cleveland,Cavaliers,Detroit,Pistons,Regular Season,,,,0,0,31.0,22.0,1.0,0.0,0.0,18.0,8.0,0.444,3.0,0.0,0.0,8.0,6.0,0.75,3.0,0.0,3.0,0.0,2.0,-11.0,2005-06,LeBron James
LeBron,James,2544,20501152,2006-04-10 20:00:00,Cleveland,Cavaliers,Oklahoma City,Hornets,Regular Season,,,,1,0,42.0,32.0,6.0,0.0,0.0,24.0,12.0,0.5,3.0,0.0,0.0,12.0,8.0,0.667,3.0,1.0,4.0,1.0,2.0,3.0,2005-06,LeBron James
LeBron,James,2544,20501133,2006-04-08 13:00:00,Cleveland,Cavaliers,New Jersey,Nets,Regular Season,,,,1,0,44.0,37.0,7.0,0.0,1.0,26.0,12.0,0.462,3.0,0.0,0.0,16.0,13.0,0.813,4.0,1.0,5.0,5.0,6.0,5.0,2005-06,LeBron James
LeBron,James,2544,20501113,2006-04-05 19:30:00,Cleveland,Cavaliers,New York,Knicks,Regular Season,,,,0,0,44.0,36.0,7.0,0.0,3.0,24.0,12.0,0.5,7.0,4.0,0.571,14.0,8.0,0.571,2.0,0.0,2.0,3.0,5.0,-2.0,2005-06,LeBron James
LeBron,James,2544,20501097,2006-04-04 19:00:00,Cleveland,Cavaliers,Philadelphia,76ers,Regular Season,,,,1,1,34.0,37.0,7.0,0.0,4.0,22.0,13.0,0.591,10.0,4.0,0.4,9.0,7.0,0.778,3.0,1.0,4.0,4.0,3.0,15.0,2005-06,LeBron James
LeBron,James,2544,20501092,2006-04-02 18:00:00,Cleveland,Cavaliers,Charlotte,Bobcats,Regular Season,,,,1,0,41.0,35.0,8.0,2.0,1.0,24.0,13.0,0.542,5.0,2.0,0.4,9.0,7.0,0.778,11.0,1.0,12.0,5.0,3.0,2.0,2005-06,LeBron James
LeBron,James,2544,20501079,2006-04-01 14:00:00,Cleveland,Cavaliers,Miami,Heat,Regular Season,,,,1,1,45.0,47.0,9.0,0.0,2.0,25.0,16.0,0.64,6.0,2.0,0.333,14.0,13.0,0.929,8.0,4.0,12.0,3.0,4.0,13.0,2005-06,LeBron James
LeBron,James,2544,20501057,2006-03-29 19:00:00,Cleveland,Cavaliers,Dallas,Mavericks,Regular Season,,,,1,1,43.0,46.0,4.0,0.0,3.0,23.0,16.0,0.696,7.0,4.0,0.571,13.0,10.0,0.769,5.0,0.0,5.0,3.0,2.0,16.0,2005-06,LeBron James
LeBron,James,2544,20501033,2006-03-26 16:00:00,Cleveland,Cavaliers,Houston,Rockets,Regular Season,,,,1,0,48.0,36.0,5.0,0.0,2.0,34.0,14.0,0.412,4.0,0.0,0.0,11.0,8.0,0.727,3.0,3.0,6.0,2.0,2.0,4.0,2005-06,LeBron James
LeBron,James,2544,20501022,2006-03-24 19:30:00,Cleveland,Cavaliers,Boston,Celtics,Regular Season,,,,1,1,44.0,36.0,8.0,3.0,2.0,26.0,13.0,0.5,8.0,4.0,0.5,8.0,6.0,0.75,4.0,3.0,7.0,2.0,0.0,8.0,2005-06,LeBron James
LeBron,James,2544,20501004,2006-03-22 19:00:00,Cleveland,Cavaliers,Charlotte,Bobcats,Regular Season,,,,1,1,50.0,37.0,12.0,1.0,0.0,21.0,10.0,0.476,5.0,1.0,0.2,23.0,16.0,0.696,11.0,0.0,11.0,4.0,5.0,5.0,2005-06,LeBron James
LeBron,James,2544,20500981,2006-03-19 13:00:00,Cleveland,Cavaliers,Los Angeles,Lakers,Regular Season,,,,1,1,46.0,29.0,7.0,0.0,1.0,24.0,10.0,0.417,4.0,3.0,0.75,10.0,6.0,0.6,7.0,1.0,8.0,3.0,7.0,0.0,2005-06,LeBron James
LeBron,James,2544,20500970,2006-03-17 19:30:00,Cleveland,Cavaliers,Portland,Trail Blazers,Regular Season,,,,1,1,44.0,27.0,5.0,0.0,6.0,23.0,9.0,0.391,6.0,1.0,0.167,10.0,8.0,0.8,7.0,2.0,9.0,2.0,1.0,14.0,2005-06,LeBron James
