playerName,season,total_points,total_games,avg_points_per_game
Jawann Oldham,1984-85,212.0,63,3.365079365079365
Jawann Oldham,1985-86,387.0,52,7.4423076923076925
Jawann Oldham,1986-87,173.0,44,3.9318181818181817
Jawann Oldham,1987-88,297.0,54,5.5
Jawann Oldham,1989-90,9.0,6,1.5
Jawann Oldham,1990-91,6.0,4,1.5
Jawun Evans,2017-18,231.0,48,4.8125
Jawun Evans,2018-19,6.0,7,0.8571428571428571
Jaxson Hayes,2019-20,472.0,64,7.375
Jaxson Hayes,2020-21,449.0,60,7.483333333333333
Jaxson Hayes,2021-22,658.0,72,9.13888888888889
Jaxson Hayes,2022-23,239.0,48,4.979166666666667
Jaxson Hayes,2023-24,305.0,70,4.357142857142857
Jaxson Hayes,2024-25,366.0,54,6.777777777777778
Jaxson Hayes,2025-26,175.0,29,6.0344827586206895
Jay Arnette,1963-64,43.0,12,3.5833333333333335
Jay Arnette,1964-65,63.0,18,3.5
Jay Arnette,1965-66,0.0,2,0.0
Jay Carty,1968-69,54.0,21,2.5714285714285716
Jay Edwards,1989-90,7.0,4,1.75
Jay Guidinger,1992-93,51.0,32,1.59375
Jay Guidinger,1993-94,47.0,32,1.46875
Jay Huff,2021-22,0.0,4,0.0
Jay Huff,2022-23,51.0,7,7.285714285714286
Jay Huff,2023-24,23.0,15,1.5333333333333334
Jay Huff,2024-25,439.0,65,6.753846153846154
Jay Huff,2025-26,299.0,37,8.08108108108108
Jay Humphries,1984-85,703.0,80,8.7875
Jay Humphries,1985-86,905.0,82,11.036585365853659
Jay Humphries,1986-87,923.0,82,11.25609756097561
Jay Humphries,1987-88,683.0,68,10.044117647058824
Jay Humphries,1988-89,844.0,73,11.561643835616438
Jay Humphries,1989-90,1237.0,81,15.271604938271604
Jay Humphries,1990-91,1215.0,80,15.1875
Jay Humphries,1991-92,991.0,71,13.95774647887324
Jay Humphries,1992-93,690.0,78,8.846153846153847
Jay Humphries,1993-94,561.0,75,7.48
Jay Humphries,1994-95,20.0,18,1.1111111111111112
Jay Miller,1967-68,20.0,7,2.857142857142857
Jay Miller,1968-69,7.0,2,3.5
Jay Murphy,1984-85,28.0,23,1.2173913043478262
Jay Murphy,1985-86,41.0,14,2.9285714285714284
Jay Murphy,1986-87,71.0,21,3.380952380952381
Jay Murphy,1987-88,20.0,9,2.2222222222222223
Jay Scrubb,2020-21,35.0,4,8.75
Jay Scrubb,2021-22,49.0,18,2.7222222222222223
Jay Scrubb,2022-23,13.0,2,6.5
Jay Taylor,1989-90,51.0,17,3.0
Jay Vincent,1981-82,1731.0,81,21.37037037037037
Jay Vincent,1982-83,1513.0,81,18.679012345679013
Jay Vincent,1983-84,672.0,61,11.01639344262295
Jay Vincent,1984-85,1441.0,79,18.240506329113924
Jay Vincent,1985-86,1089.0,79,13.784810126582279
Jay Vincent,1986-87,678.0,51,13.294117647058824
Jay Vincent,1987-88,1124.0,73,15.397260273972602
Jay Vincent,1988-89,249.0,29,8.586206896551724
Jay Vincent,1989-90,214.0,41,5.219512195121951
Jay Williams,2002-03,714.0,75,9.52
Jaylen Adams,2018-19,108.0,33,3.272727272727273
Jaylen Adams,2020-21,2.0,4,0.5
Jaylen Brown,2016-17,515.0,78,6.602564102564102
Jaylen Brown,2017-18,1017.0,70,14.528571428571428
Jaylen Brown,2018-19,964.0,74,13.027027027027026
Jaylen Brown,2019-20,1159.0,57,20.333333333333332
Jaylen Brown,2020-21,1430.0,58,24.655172413793103
Jaylen Brown,2021-22,1559.0,66,23.62121212121212
Jaylen Brown,2022-23,1784.0,67,26.62686567164179
Jaylen Brown,2023-24,1610.0,70,23.0
Jaylen Brown,2024-25,1398.0,63,22.19047619047619
Jaylen Brown,2025-26,977.0,33,29.606060606060606
Jaylen Clark,2024-25,163.0,40,4.075
Jaylen Clark,2025-26,154.0,34,4.529411764705882
Jaylen Hoard,2019-20,38.0,12,3.1666666666666665
Jaylen Hoard,2020-21,116.0,19,6.105263157894737
Jaylen Hoard,2021-22,103.0,7,14.714285714285714
Jaylen Martin,2024-25,67.0,15,4.466666666666667
Jaylen Morris,2017-18,28.0,6,4.666666666666667
Jaylen Morris,2018-19,10.0,4,2.5
Jaylen Morris,2021-22,2.0,3,0.6666666666666666
Jaylen Nowell,2019-20,57.0,15,3.8
Jaylen Nowell,2020-21,379.0,42,9.023809523809524
Jaylen Nowell,2021-22,530.0,62,8.548387096774194
Jaylen Nowell,2022-23,713.0,66,10.803030303030303
Jaylen Nowell,2023-24,81.0,13,6.230769230769231
Jaylen Nowell,2024-25,67.0,8,8.375
Jaylen Sims,2024-25,42.0,6,7.0
Jaylen Wells,2024-25,816.0,78,10.461538461538462
Jaylen Wells,2025-26,448.0,36,12.444444444444445
Jaylin Williams,2022-23,304.0,51,5.96078431372549
Jaylin Williams,2023-24,276.0,69,4.0
Jaylin Williams,2024-25,278.0,47,5.914893617021277
Jaylin Williams,2025-26,137.0,25,5.48
Jaylon Tyson,2024-25,167.0,47,3.5531914893617023
Jaylon Tyson,2025-26,422.0,33,12.787878787878787
Jaysean Paige,2021-22,0.0,1,0.0
Jayson Tatum,2017-18,1112.0,80,13.9
Jayson Tatum,2018-19,1243.0,79,15.734177215189874
Jayson Tatum,2019-20,1547.0,66,23.439393939393938
Jayson Tatum,2020-21,1742.0,65,26.8
Jayson Tatum,2021-22,2046.0,76,26.92105263157895
Jayson Tatum,2022-23,2225.0,74,30.06756756756757
Jayson Tatum,2023-24,1987.0,74,26.85135135135135
Jayson Tatum,2024-25,1932.0,72,26.833333333333332
Jayson Williams,1990-91,182.0,52,3.5
Jayson Williams,1991-92,206.0,50,4.12
Jayson Williams,1992-93,49.0,12,4.083333333333333
Jayson Williams,1993-94,322.0,70,4.6
Jayson Williams,1994-95,363.0,75,4.84
Jayson Williams,1995-96,721.0,80,9.0125
Jayson Williams,1996-97,550.0,41,13.414634146341463
Jayson Williams,1997-98,837.0,65,12.876923076923077
Jayson Williams,1998-99,242.0,30,8.066666666666666
Jazian Gortman,2024-25,24.0,16,1.5
Jeff Adrien,2010-11,57.0,21,2.7142857142857144
Jeff Adrien,2011-12,21.0,8,2.625
Jeff Adrien,2012-13,209.0,51,4.098039215686274
Jeff Adrien,2013-14,362.0,52,6.961538461538462
Jeff Adrien,2014-15,60.0,17,3.5294117647058822
Jeff Ayres,2009-10,104.0,38,2.736842105263158
Jeff Ayres,2011-12,34.0,20,1.7
Jeff Ayres,2012-13,145.0,36,4.027777777777778
Jeff Ayres,2013-14,240.0,72,3.3333333333333335
Jeff Ayres,2014-15,135.0,45,3.0
Jeff Ayres,2015-16,30.0,16,1.875
Jeff Cook,1979-80,362.0,66,5.484848484848484
Jeff Cook,1980-81,672.0,79,8.50632911392405
Jeff Cook,1981-82,391.0,76,5.144736842105263
Jeff Cook,1982-83,375.0,75,5.0
Jeff Cook,1983-84,471.0,81,5.814814814814815
Jeff Cook,1984-85,323.0,71,4.549295774647887
Jeff Cook,1985-86,89.0,36,2.4722222222222223
Jeff Cook,1987-88,51.0,33,1.5454545454545454
Jeff Cross,1985-86,26.0,21,1.2380952380952381
Jeff Dowtin Jr.,2021-22,19.0,9,2.111111111111111
Jeff Dowtin Jr.,2022-23,61.0,25,2.44
Jeff Dowtin Jr.,2023-24,52.0,12,4.333333333333333
Jeff Dowtin Jr.,2024-25,285.0,41,6.951219512195122
Jeff Foote,2011-12,4.0,4,1.0
Jeff Foster,1999-00,41.0,16,2.5625
Jeff Foster,2000-01,249.0,71,3.507042253521127
Jeff Foster,2001-02,467.0,82,5.695121951219512
Jeff Foster,2002-03,162.0,76,2.1315789473684212
Jeff Foster,2003-04,497.0,82,6.060975609756097
Jeff Foster,2004-05,426.0,61,6.983606557377049
Jeff Foster,2005-06,372.0,63,5.904761904761905
Jeff Foster,2006-07,322.0,75,4.293333333333333
Jeff Foster,2007-08,496.0,77,6.441558441558442
Jeff Foster,2008-09,452.0,74,6.108108108108108
Jeff Foster,2009-10,49.0,16,3.0625
Jeff Foster,2010-11,187.0,56,3.3392857142857144
Jeff Foster,2011-12,25.0,11,2.272727272727273
Jeff Grayer,1988-89,81.0,11,7.363636363636363
Jeff Grayer,1989-90,548.0,71,7.71830985915493
Jeff Grayer,1990-91,521.0,82,6.353658536585366
Jeff Grayer,1991-92,739.0,82,9.012195121951219
Jeff Grayer,1992-93,423.0,48,8.8125
Jeff Grayer,1993-94,455.0,67,6.791044776119403
Jeff Grayer,1994-95,389.0,47,8.27659574468085
Jeff Grayer,1996-97,91.0,24,3.7916666666666665
Jeff Grayer,1997-98,10.0,5,2.0
Jeff Green,2007-08,838.0,80,10.475
Jeff Green,2008-09,1290.0,78,16.53846153846154
Jeff Green,2009-10,1239.0,82,15.109756097560975
Jeff Green,2010-11,998.0,75,13.306666666666667
Jeff Green,2012-13,1036.0,81,12.790123456790123
Jeff Green,2013-14,1382.0,82,16.853658536585368
Jeff Green,2014-15,1168.0,78,14.974358974358974
Jeff Green,2015-16,939.0,80,11.7375
Jeff Green,2016-17,638.0,69,9.246376811594203
Jeff Green,2017-18,846.0,78,10.846153846153847
Jeff Green,2018-19,946.0,77,12.285714285714286
Jeff Green,2019-20,453.0,48,9.4375
Jeff Green,2020-21,750.0,68,11.029411764705882
Jeff Green,2021-22,772.0,75,10.293333333333333
Jeff Green,2022-23,437.0,56,7.803571428571429
Jeff Green,2023-24,509.0,78,6.5256410256410255
Jeff Green,2024-25,172.0,32,5.375
Jeff Green,2025-26,29.0,14,2.0714285714285716
Jeff Halliburton,1971-72,124.0,33,3.757575757575758
Jeff Halliburton,1972-73,402.0,50,8.04
Jeff Hornacek,1986-87,424.0,80,5.3
Jeff Hornacek,1987-88,781.0,82,9.524390243902438
Jeff Hornacek,1988-89,1054.0,78,13.512820512820513
Jeff Hornacek,1989-90,1179.0,67,17.597014925373134
Jeff Hornacek,1990-91,1350.0,80,16.875
Jeff Hornacek,1991-92,1632.0,81,20.14814814814815
Jeff Hornacek,1992-93,1511.0,79,19.126582278481013
Jeff Hornacek,1993-94,1274.0,80,15.925
Jeff Hornacek,1994-95,1337.0,81,16.506172839506174
Jeff Hornacek,1995-96,1247.0,82,15.207317073170731
Jeff Hornacek,1996-97,1191.0,82,14.524390243902438
Jeff Hornacek,1997-98,1139.0,80,14.2375
Jeff Hornacek,1998-99,587.0,48,12.229166666666666
Jeff Hornacek,1999-00,953.0,77,12.376623376623376
Jeff Judkins,1978-79,709.0,81,8.753086419753087
Jeff Judkins,1979-80,351.0,65,5.4
Jeff Judkins,1980-81,228.0,58,3.9310344827586206
Jeff Judkins,1981-82,79.0,30,2.6333333333333333
Jeff Judkins,1982-83,105.0,34,3.088235294117647
Jeff Lamp,1981-82,250.0,54,4.62962962962963
Jeff Lamp,1982-83,257.0,59,4.3559322033898304
Jeff Lamp,1983-84,318.0,64,4.96875
Jeff Lamp,1985-86,608.0,74,8.216216216216216
Jeff Lamp,1987-88,2.0,3,0.6666666666666666
Jeff Lamp,1988-89,60.0,37,1.6216216216216217
Jeff Lebo,1989-90,6.0,4,1.5
Jeff Malone,1983-84,982.0,81,12.123456790123457
Jeff Malone,1984-85,1436.0,76,18.894736842105264
Jeff Malone,1985-86,1795.0,80,22.4375
Jeff Malone,1986-87,1760.0,80,22.0
Jeff Malone,1987-88,1641.0,80,20.5125
Jeff Malone,1988-89,1651.0,76,21.723684210526315
Jeff Malone,1989-90,1820.0,75,24.266666666666666
Jeff Malone,1990-91,1282.0,69,18.579710144927535
Jeff Malone,1991-92,1639.0,81,20.234567901234566
Jeff Malone,1992-93,1429.0,79,18.088607594936708
Jeff Malone,1993-94,1262.0,77,16.38961038961039
Jeff Malone,1994-95,350.0,19,18.42105263157895
Jeff Malone,1995-96,186.0,32,5.8125
Jeff Martin,1989-90,433.0,69,6.27536231884058
Jeff Martin,1990-91,523.0,74,7.0675675675675675
Jeff McInnis,1996-97,65.0,13,5.0
Jeff McInnis,1998-99,130.0,35,3.7142857142857144
Jeff McInnis,1999-00,180.0,25,7.2
Jeff McInnis,2000-01,1046.0,81,12.91358024691358
Jeff McInnis,2001-02,1184.0,81,14.617283950617283
Jeff McInnis,2002-03,432.0,75,5.76
Jeff McInnis,2003-04,828.0,70,11.82857142857143
Jeff McInnis,2004-05,975.0,76,12.828947368421053
Jeff McInnis,2005-06,149.0,28,5.321428571428571
Jeff McInnis,2006-07,165.0,37,4.45945945945946
Jeff McInnis,2007-08,242.0,54,4.481481481481482
Jeff Mullins,1964-65,211.0,43,4.906976744186046
Jeff Mullins,1965-66,248.0,41,6.048780487804878
Jeff Mullins,1966-67,992.0,75,13.226666666666667
Jeff Mullins,1967-68,1495.0,79,18.924050632911392
Jeff Mullins,1968-69,1775.0,78,22.756410256410255
Jeff Mullins,1969-70,1632.0,74,22.054054054054053
Jeff Mullins,1970-71,1562.0,75,20.826666666666668
Jeff Mullins,1971-72,1720.0,80,21.5
Jeff Mullins,1972-73,1445.0,81,17.839506172839506
Jeff Mullins,1973-74,1250.0,77,16.233766233766232
Jeff Mullins,1974-75,539.0,66,8.166666666666666
Jeff Mullins,1975-76,139.0,29,4.793103448275862
Jeff Nordgaard,1997-98,18.0,11,1.6363636363636365
Jeff Ruland,1981-82,1183.0,82,14.426829268292684
Jeff Ruland,1982-83,1536.0,79,19.443037974683545
Jeff Ruland,1983-84,1665.0,75,22.2
Jeff Ruland,1984-85,700.0,37,18.91891891891892
Jeff Ruland,1985-86,569.0,30,18.966666666666665
Jeff Ruland,1986-87,47.0,5,9.4
Jeff Ruland,1991-92,51.0,13,3.923076923076923
Jeff Ruland,1992-93,12.0,11,1.0909090909090908
Jeff Sanders,1989-90,28.0,31,0.9032258064516129
Jeff Sanders,1990-91,13.0,3,4.333333333333333
Jeff Sanders,1991-92,47.0,12,3.9166666666666665
Jeff Sanders,1992-93,24.0,9,2.6666666666666665
Jeff Sheppard,1998-99,40.0,15,2.6666666666666665
Jeff Slade,1962-63,0.0,1,0.0
Jeff Taylor,1982-83,158.0,44,3.590909090909091
Jeff Taylor,1986-87,21.0,12,1.75
Jeff Teague,2009-10,228.0,71,3.211267605633803
Jeff Teague,2010-11,361.0,69,5.231884057971015
Jeff Teague,2011-12,831.0,66,12.590909090909092
Jeff Teague,2012-13,1166.0,80,14.575
Jeff Teague,2013-14,1304.0,79,16.50632911392405
Jeff Teague,2014-15,1162.0,73,15.917808219178083
Jeff Teague,2015-16,1239.0,79,15.683544303797468
Jeff Teague,2016-17,1254.0,82,15.292682926829269
Jeff Teague,2017-18,994.0,70,14.2
Jeff Teague,2018-19,510.0,42,12.142857142857142
Jeff Teague,2019-20,641.0,59,10.864406779661017
Jeff Teague,2020-21,371.0,55,6.745454545454545
Jeff Trepagnier,2001-02,18.0,11,1.6363636363636365
Jeff Trepagnier,2002-03,45.0,8,5.625
Jeff Trepagnier,2003-04,25.0,11,2.272727272727273
Jeff Turner,1984-85,421.0,72,5.847222222222222
Jeff Turner,1985-86,226.0,53,4.264150943396227
Jeff Turner,1986-87,379.0,76,4.9868421052631575
Jeff Turner,1989-90,308.0,60,5.133333333333334
Jeff Turner,1990-91,609.0,71,8.577464788732394
Jeff Turner,1991-92,530.0,75,7.066666666666666
Jeff Turner,1992-93,528.0,75,7.04
Jeff Turner,1993-94,451.0,68,6.632352941176471
Jeff Turner,1994-95,199.0,49,4.061224489795919
Jeff Turner,1995-96,47.0,13,3.6153846153846154
Jeff Webb,1970-71,65.0,28,2.3214285714285716
Jeff Webb,1971-72,91.0,43,2.116279069767442
Jeff Webster,1995-96,18.0,11,1.6363636363636365
Jeff Wilkins,1980-81,251.0,54,4.648148148148148
Jeff Wilkins,1981-82,735.0,77,9.545454545454545
Jeff Wilkins,1982-83,934.0,81,11.530864197530864
Jeff Wilkins,1983-84,632.0,81,7.802469135802469
Jeff Wilkins,1984-85,631.0,79,7.987341772151899
Jeff Wilkins,1985-86,352.0,75,4.693333333333333
Jeff Withey,2013-14,190.0,57,3.3333333333333335
Jeff Withey,2014-15,98.0,35,2.8
Jeff Withey,2015-16,217.0,51,4.254901960784314
Jeff Withey,2016-17,145.0,48,3.0208333333333335
Jeff Withey,2017-18,15.0,9,1.6666666666666667
Jeffery Taylor,2012-13,472.0,77,6.12987012987013
Jeffery Taylor,2013-14,208.0,25,8.32
Jeffery Taylor,2014-15,126.0,28,4.5
Jeffrey Crompton,1978-79,26.0,20,1.3
Jeffrey Crompton,1980-81,9.0,6,1.5
Jeffrey Crompton,1981-82,28.0,35,0.8
Jeffrey Crompton,1982-83,31.0,14,2.2142857142857144
Jeffrey Crompton,1983-84,5.0,7,0.7142857142857143
Jelani McCoy,1998-99,133.0,25,5.32
Jelani McCoy,1999-00,249.0,57,4.368421052631579
Jelani McCoy,2000-01,317.0,70,4.5285714285714285
Jelani McCoy,2001-02,26.0,20,1.3
Jelani McCoy,2002-03,457.0,67,6.82089552238806
Jelani McCoy,2003-04,0.0,2,0.0
Jelani McCoy,2004-05,15.0,10,1.5
Jelani McCoy,2007-08,3.0,6,0.5
Jemerrio Jones,2018-19,27.0,6,4.5
Jemerrio Jones,2021-22,4.0,2,2.0
Jerald Honeycutt,1997-98,245.0,35,7.0
Jerald Honeycutt,1998-99,30.0,15,2.0
Jerami Grant,2014-15,411.0,65,6.323076923076923
Jerami Grant,2015-16,749.0,77,9.727272727272727
Jerami Grant,2016-17,437.0,79,5.531645569620253
Jerami Grant,2017-18,682.0,81,8.419753086419753
Jerami Grant,2018-19,1090.0,80,13.625
Jerami Grant,2019-20,851.0,71,11.985915492957746
Jerami Grant,2020-21,1205.0,54,22.314814814814813
Jerami Grant,2021-22,904.0,47,19.23404255319149
Jerami Grant,2022-23,1290.0,63,20.476190476190474
Jerami Grant,2023-24,1132.0,54,20.962962962962962
Jerami Grant,2024-25,677.0,47,14.404255319148936
Jerami Grant,2025-26,519.0,26,19.96153846153846
Jerel McNeal,2014-15,9.0,6,1.5
Jeremiah Fears,2025-26,544.0,38,14.31578947368421
Jeremiah Martin,2019-20,64.0,9,7.111111111111111
Jeremiah Martin,2020-21,22.0,8,2.75
Jeremiah Robinson-Earl,2021-22,366.0,49,7.469387755102041
Jeremiah Robinson-Earl,2022-23,295.0,44,6.704545454545454
Jeremiah Robinson-Earl,2023-24,115.0,36,3.1944444444444446
Jeremiah Robinson-Earl,2024-25,413.0,65,6.3538461538461535
Jeremiah Robinson-Earl,2025-26,79.0,17,4.647058823529412
Jeremy Evans,2010-11,178.0,49,3.63265306122449
Jeremy Evans,2011-12,62.0,26,2.3846153846153846
Jeremy Evans,2012-13,75.0,36,2.0833333333333335
Jeremy Evans,2013-14,401.0,66,6.075757575757576
Jeremy Evans,2014-15,90.0,36,2.5
Jeremy Evans,2015-16,71.0,25,2.84
Jeremy Evans,2017-18,2.0,1,2.0
Jeremy Lamb,2012-13,71.0,22,3.227272727272727
Jeremy Lamb,2013-14,663.0,77,8.61038961038961
Jeremy Lamb,2014-15,292.0,44,6.636363636363637
Jeremy Lamb,2015-16,580.0,66,8.787878787878787
Jeremy Lamb,2016-17,603.0,62,9.725806451612904
Jeremy Lamb,2017-18,1033.0,80,12.9125
Jeremy Lamb,2018-19,1208.0,79,15.291139240506329
Jeremy Lamb,2019-20,577.0,46,12.543478260869565
Jeremy Lamb,2020-21,363.0,36,10.083333333333334
Jeremy Lamb,2021-22,410.0,56,7.321428571428571
Jeremy Lin,2010-11,76.0,29,2.6206896551724137
Jeremy Lin,2011-12,512.0,35,14.628571428571428
Jeremy Lin,2012-13,1095.0,82,13.353658536585366
Jeremy Lin,2013-14,890.0,71,12.535211267605634
Jeremy Lin,2014-15,832.0,74,11.243243243243244
Jeremy Lin,2015-16,914.0,78,11.717948717948717
Jeremy Lin,2016-17,523.0,36,14.527777777777779
Jeremy Lin,2017-18,18.0,1,18.0
Jeremy Lin,2018-19,707.0,74,9.554054054054054
Jeremy Pargo,2011-12,126.0,41,3.073170731707317
Jeremy Pargo,2012-13,265.0,39,6.794871794871795
Jeremy Pargo,2019-20,25.0,3,8.333333333333334
Jeremy Richardson,2006-07,8.0,3,2.6666666666666665
Jeremy Richardson,2007-08,41.0,24,1.7083333333333333
Jeremy Richardson,2008-09,37.0,12,3.0833333333333335
Jeremy Sochan,2022-23,614.0,56,10.964285714285714
Jeremy Sochan,2023-24,861.0,74,11.635135135135135
Jeremy Sochan,2024-25,602.0,53,11.358490566037736
Jeremy Sochan,2025-26,108.0,22,4.909090909090909
Jeremy Tyler,2011-12,205.0,40,5.125
Jeremy Tyler,2012-13,22.0,15,1.4666666666666666
Jeremy Tyler,2013-14,146.0,37,3.945945945945946
Jerian Grant,2015-16,426.0,75,5.68
Jerian Grant,2016-17,370.0,63,5.873015873015873
Jerian Grant,2017-18,619.0,74,8.364864864864865
Jerian Grant,2018-19,250.0,60,4.166666666666667
Jerian Grant,2019-20,27.0,6,4.5
Jericho Sims,2021-22,90.0,40,2.25
Jericho Sims,2022-23,178.0,51,3.4901960784313726
Jericho Sims,2023-24,92.0,43,2.13953488372093
Jericho Sims,2024-25,98.0,53,1.849056603773585
Jericho Sims,2025-26,89.0,28,3.1785714285714284
Jermaine Jackson,1999-00,7.0,7,1.0
Jermaine Jackson,2001-02,57.0,22,2.590909090909091
Jermaine Jackson,2002-03,121.0,49,2.4693877551020407
Jermaine Jackson,2004-05,42.0,20,2.1
Jermaine Jackson,2005-06,35.0,24,1.4583333333333333
Jermaine O'Neal,1996-97,185.0,45,4.111111111111111
Jermaine O'Neal,1997-98,269.0,59,4.559322033898305
Jermaine O'Neal,1998-99,90.0,34,2.6470588235294117
Jermaine O'Neal,1999-00,273.0,70,3.9
Jermaine O'Neal,2000-01,1041.0,81,12.851851851851851
Jermaine O'Neal,2001-02,1371.0,72,19.041666666666668
Jermaine O'Neal,2002-03,1600.0,77,20.77922077922078
Jermaine O'Neal,2003-04,1566.0,78,20.076923076923077
Jermaine O'Neal,2004-05,1068.0,44,24.272727272727273
Jermaine O'Neal,2005-06,1024.0,51,20.07843137254902
Jermaine O'Neal,2006-07,1339.0,69,19.405797101449274
Jermaine O'Neal,2007-08,571.0,42,13.595238095238095
Jermaine O'Neal,2008-09,905.0,68,13.308823529411764
Jermaine O'Neal,2009-10,950.0,70,13.571428571428571
Jermaine O'Neal,2010-11,129.0,24,5.375
Jermaine O'Neal,2011-12,125.0,25,5.0
Jermaine O'Neal,2012-13,454.0,55,8.254545454545454
Jermaine O'Neal,2013-14,349.0,44,7.931818181818182
Jermaine Samuels Jr.,2023-24,20.0,11,1.8181818181818181
Jermaine Taylor,2009-10,128.0,28,4.571428571428571
Jermaine Taylor,2010-11,223.0,34,6.5588235294117645
Jermareo Davidson,2007-08,120.0,36,3.3333333333333335
Jermareo Davidson,2008-09,42.0,12,3.5
Jerome Allen,1995-96,108.0,41,2.6341463414634148
Jerome Allen,1996-97,226.0,74,3.054054054054054
Jerome Anderson,1975-76,61.0,22,2.772727272727273
Jerome Anderson,1976-77,66.0,27,2.4444444444444446
Jerome Beasley,2003-04,2.0,2,1.0
Jerome Dyson,2011-12,67.0,9,7.444444444444445
Jerome Harmon,1994-95,46.0,10,4.6
Jerome Henderson,1985-86,4.0,1,4.0
Jerome Henderson,1986-87,8.0,2,4.0
Jerome James,1998-99,21.0,13,1.6153846153846154
Jerome James,2001-02,298.0,56,5.321428571428571
Jerome James,2002-03,276.0,51,5.411764705882353
Jerome James,2003-04,324.0,65,4.984615384615385
Jerome James,2004-05,395.0,80,4.9375
Jerome James,2005-06,137.0,44,3.1136363636363638
Jerome James,2006-07,76.0,40,1.9
Jerome James,2007-08,4.0,2,2.0
Jerome James,2008-09,6.0,2,3.0
Jerome Jordan,2011-12,42.0,21,2.0
Jerome Jordan,2014-15,138.0,43,3.2093023255813953
Jerome Kersey,1984-85,459.0,76,6.0394736842105265
Jerome Kersey,1985-86,672.0,79,8.50632911392405
Jerome Kersey,1986-87,1009.0,82,12.304878048780488
Jerome Kersey,1987-88,1516.0,79,19.189873417721518
Jerome Kersey,1988-89,1330.0,76,17.5
Jerome Kersey,1989-90,1310.0,82,15.975609756097562
Jerome Kersey,1990-91,1084.0,73,14.849315068493151
Jerome Kersey,1991-92,971.0,77,12.61038961038961
Jerome Kersey,1992-93,686.0,65,10.553846153846154
Jerome Kersey,1993-94,508.0,78,6.512820512820513
Jerome Kersey,1994-95,508.0,63,8.063492063492063
Jerome Kersey,1995-96,510.0,76,6.7105263157894735
Jerome Kersey,1996-97,476.0,70,6.8
Jerome Kersey,1997-98,234.0,37,6.324324324324325
Jerome Kersey,1998-99,145.0,45,3.2222222222222223
Jerome Kersey,1999-00,321.0,72,4.458333333333333
Jerome Kersey,2000-01,70.0,21,3.3333333333333335
